Customer_ID,Product_ID,Transaction_ID,Purchase_Frequency,Average_Order_Value,Most_Frequent_Category,Time_Between_Purchases,Region,Churn_Probability,Lifetime_Value,Launch_Date,Peak_Sales_Date,Season,Preferred_Purchase_Times,Retention_Strategy,Lifetime_Value_Capped,Launch_Year,Launch_Month,Launch_Day,Launch_Day_of_Week,Peak_Sales_Year,Peak_Sales_Month,Peak_Sales_Day,Peak_Sales_Day_of_Week,Customer_Segment,Total_Estimated_Spend,Value_Per_Purchase_Frequency
CUST_WLH73D,PROD_Z56VO1,TRANS_3WW35S,11,75.63,Electronics,52,North America,0.65,6133.56,2022-07-19,2023-04-20,Spring,Morning,Email Campaign,6133.56,2022,7,19,Tuesday,2023,4,20,Thursday,High Value,831.93,557.6
CUST_ZO3NSR,PROD_B6K149,TRANS_WVEBMB,14,167.47,Clothing,47,Europe,0.41,7676.81,2022-03-05,2023-08-22,Spring,Evening,Loyalty Program,7676.81,2022,3,5,Saturday,2023,8,22,Tuesday,Very High Value,2344.58,548.34
CUST_F9BD9E,PROD_M218VK,TRANS_3OTJVW,4,94.77,Sports,28,South America,0.1,9610.89,2022-01-03,2023-04-10,Winter,Afternoon,Loyalty Program,9610.89,2022,1,3,Monday,2023,4,10,Monday,Very High Value,379.08,2402.72
CUST_CQX0TR,PROD_ONTMVT,TRANS_WJCXTY,10,124.23,Home,73,Europe,0.23,7853.2,2020-08-17,2023-08-09,Spring,Afternoon,Email Campaign,7853.2,2020,8,17,Monday,2023,8,9,Wednesday,Very High Value,1242.3,785.32
CUST_RFB8H6,PROD_EBMQDM,TRANS_0W4I75,9,174.84,Sports,89,Europe,0.09,6276.41,2020-03-17,2023-06-02,Winter,Evening,Discount,6276.41,2020,3,17,Tuesday,2023,6,2,Friday,High Value,1573.56,697.38
CUST_V6Z81M,PROD_YALGN7,TRANS_Z1E9CY,7,144.49,Electronics,50,Europe,0.75,4293.36,2020-07-04,2023-09-21,Spring,Morning,Loyalty Program,4293.36,2020,7,4,Saturday,2023,9,21,Thursday,Medium Value,1011.43,613.34
CUST_NH1Y1R,PROD_EHGM4M,TRANS_OUNZ6Y,2,63.31,Home,8,North America,0.08,259.68,2020-11-30,2023-03-16,Summer,Evening,Loyalty Program,259.68,2020,11,30,Monday,2023,3,16,Thursday,Low Value,126.62,129.84
CUST_WOA4PL,PROD_IMGIU1,TRANS_SLUCDD,15,185.59,Home,17,South America,0.52,8798.72,2020-05-05,2023-06-17,Spring,Evening,Email Campaign,8798.72,2020,5,5,Tuesday,2023,6,17,Saturday,Very High Value,2783.85,586.58
CUST_GU7IEC,PROD_HTNYOZ,TRANS_PLJX25,18,51.83,Sports,43,South America,0.2,3555.28,2022-11-26,2023-11-07,Winter,Afternoon,Discount,3555.28,2022,11,26,Saturday,2023,11,7,Tuesday,Medium Value,932.94,197.52
CUST_Y4JX5T,PROD_UUHOUI,TRANS_NWHLKT,11,125.71,Electronics,68,Europe,0.29,771.25,2022-04-24,2023-12-19,Spring,Evening,Loyalty Program,771.25,2022,4,24,Sunday,2023,12,19,Tuesday,Low Value,1382.81,70.11
CUST_AAFNF9,PROD_HV9G21,TRANS_EX8XZW,10,156.33,Sports,11,South America,0.24,7790.81,2020-07-10,2023-08-08,Winter,Evening,Loyalty Program,7790.81,2020,7,10,Friday,2023,8,8,Tuesday,Very High Value,1563.3,779.08
CUST_13N7PZ,PROD_C8MR9T,TRANS_TCUMY2,16,48.2,Clothing,69,Europe,0.01,3258.4,2022-03-18,2023-10-03,Fall,Afternoon,Discount,3258.4,2022,3,18,Friday,2023,10,3,Tuesday,Medium Value,771.2,203.65
CUST_OJW64Y,PROD_IJX27Y,TRANS_ZH22L5,4,102.54,Clothing,34,Europe,0.36,3976.32,2020-07-23,2023-08-15,Spring,Morning,Email Campaign,3976.32,2020,7,23,Thursday,2023,8,15,Tuesday,Medium Value,410.16,994.08
CUST_PSXGH7,PROD_Z06QDS,TRANS_H9V365,6,163.08,Sports,20,North America,0.86,4729.62,2020-07-26,2023-07-01,Fall,Afternoon,Discount,4729.62,2020,7,26,Sunday,2023,7,1,Saturday,Medium Value,978.48,788.27
CUST_UTVRN1,PROD_01W8JS,TRANS_QN1KC0,10,160.46,Sports,84,North America,0.58,3021.96,2020-12-02,2023-12-08,Winter,Afternoon,Email Campaign,3021.96,2020,12,2,Wednesday,2023,12,8,Friday,Medium Value,1604.6,302.2
CUST_FAD46C,PROD_JJLYA6,TRANS_VLC4BS,3,51.94,Home,77,Asia,0.88,4814.4,2020-07-05,2023-04-03,Spring,Morning,Loyalty Program,4814.4,2020,7,5,Sunday,2023,4,3,Monday,Medium Value,155.82,1604.8
CUST_2H1QQK,PROD_FEYZGS,TRANS_4XIOQU,12,116.99,Home,84,Asia,0.06,307.7,2021-06-04,2023-02-19,Spring,Afternoon,Discount,307.7,2021,6,4,Friday,2023,2,19,Sunday,Low Value,1403.88,25.64
CUST_Q4PTY8,PROD_REYN2C,TRANS_PU7WOV,19,141.99,Clothing,78,North America,0.51,901.51,2022-07-19,2023-01-03,Winter,Morning,Discount,901.51,2022,7,19,Tuesday,2023,1,3,Tuesday,Low Value,2697.81,47.45
CUST_FX22XJ,PROD_LNXGLZ,TRANS_TTVEH1,7,175.34,Electronics,55,South America,0.35,9457.74,2022-12-28,2023-07-04,Fall,Morning,Email Campaign,9457.74,2022,12,28,Wednesday,2023,7,4,Tuesday,Very High Value,1227.38,1351.11
CUST_ZQIOVB,PROD_VZRY9W,TRANS_IIQX58,8,147.7,Clothing,29,North America,0.73,8296.02,2022-07-18,2023-08-13,Spring,Afternoon,Email Campaign,8296.02,2022,7,18,Monday,2023,8,13,Sunday,Very High Value,1181.6,1037.0
CUST_XNV7S4,PROD_9LTDG0,TRANS_93TYVH,2,156.01,Home,73,Europe,0.84,1196.11,2020-04-24,2023-12-11,Spring,Morning,Email Campaign,1196.11,2020,4,24,Friday,2023,12,11,Monday,Low Value,312.02,598.05
CUST_50750J,PROD_51YMST,TRANS_XNZTNV,5,171.78,Home,13,Asia,0.68,766.82,2021-02-13,2023-06-22,Fall,Afternoon,Discount,766.82,2021,2,13,Saturday,2023,6,22,Thursday,Low Value,858.9,153.36
CUST_WQ5GUX,PROD_58EAQQ,TRANS_TPAQ0M,15,65.59,Sports,75,North America,0.55,7302.36,2021-12-26,2023-03-27,Spring,Evening,Loyalty Program,7302.36,2021,12,26,Sunday,2023,3,27,Monday,High Value,983.85,486.82
CUST_MRRPXB,PROD_Y4LTC0,TRANS_GL94RD,4,122.41,Electronics,9,Europe,0.03,340.07,2020-07-16,2023-12-18,Spring,Afternoon,Discount,340.07,2020,7,16,Thursday,2023,12,18,Monday,Low Value,489.64,85.02
CUST_DQNQ31,PROD_8HXQZQ,TRANS_EZUHRE,12,188.62,Clothing,58,Asia,0.81,7390.5,2022-12-22,2023-05-15,Summer,Morning,Email Campaign,7390.5,2022,12,22,Thursday,2023,5,15,Monday,High Value,2263.44,615.88
CUST_L5QA3A,PROD_OT6SW2,TRANS_0D4HQQ,9,120.52,Clothing,85,North America,0.69,5684.82,2021-11-09,2023-08-04,Fall,Evening,Loyalty Program,5684.82,2021,11,9,Tuesday,2023,8,4,Friday,High Value,1084.68,631.65
CUST_RN56P2,PROD_OG1I6J,TRANS_Y3V3NU,10,69.12,Sports,44,Asia,0.86,9649.74,2020-06-09,2023-01-22,Summer,Morning,Email Campaign,9649.74,2020,6,9,Tuesday,2023,1,22,Sunday,Very High Value,691.2,964.97
CUST_VQ4BXA,PROD_BHS60F,TRANS_75YLJJ,15,21.13,Clothing,41,Europe,0.62,5252.47,2020-05-03,2023-11-13,Spring,Afternoon,Loyalty Program,5252.47,2020,5,3,Sunday,2023,11,13,Monday,High Value,316.95,350.16
CUST_LPD11M,PROD_801C5C,TRANS_WOKQM9,2,61.41,Clothing,17,North America,0.01,6624.67,2022-10-05,2023-04-10,Winter,Morning,Loyalty Program,6624.67,2022,10,5,Wednesday,2023,4,10,Monday,High Value,122.82,3312.34
CUST_5C5TX3,PROD_GEDWJR,TRANS_CVL5M8,5,56.18,Home,87,South America,0.98,1973.95,2020-07-03,2023-08-01,Spring,Morning,Discount,1973.95,2020,7,3,Friday,2023,8,1,Tuesday,Low Value,280.9,394.79
CUST_PPTS5Q,PROD_HKQGUY,TRANS_RKJ9GB,16,160.68,Clothing,32,North America,0.04,9635.23,2022-09-04,2023-03-27,Summer,Afternoon,Email Campaign,9635.23,2022,9,4,Sunday,2023,3,27,Monday,Very High Value,2570.88,602.2
CUST_GVIIWS,PROD_UWD333,TRANS_FKJMFM,13,65.76,Electronics,77,South America,0.35,864.19,2022-08-09,2023-02-01,Spring,Afternoon,Loyalty Program,864.19,2022,8,9,Tuesday,2023,2,1,Wednesday,Low Value,854.88,66.48
CUST_ZJO0GW,PROD_BTLQJ7,TRANS_WPTGC7,19,40.46,Sports,19,Europe,0.58,8496.57,2021-07-16,2023-10-21,Fall,Afternoon,Loyalty Program,8496.57,2021,7,16,Friday,2023,10,21,Saturday,Very High Value,768.74,447.19
CUST_6JHN8N,PROD_PYOJKI,TRANS_MTDPUY,15,33.71,Clothing,81,Europe,0.37,6241.78,2022-03-04,2023-07-24,Fall,Evening,Email Campaign,6241.78,2022,3,4,Friday,2023,7,24,Monday,High Value,505.65,416.12
CUST_NFF3HE,PROD_C85AG8,TRANS_M9ZY53,13,131.51,Clothing,19,North America,0.35,3724.67,2021-05-27,2023-06-21,Spring,Evening,Email Campaign,3724.67,2021,5,27,Thursday,2023,6,21,Wednesday,Medium Value,1709.63,286.51
CUST_QEG3JB,PROD_FF24LS,TRANS_3JW9Y8,12,157.7,Clothing,40,Asia,0.08,2644.97,2022-09-21,2023-03-04,Fall,Morning,Email Campaign,2644.97,2022,9,21,Wednesday,2023,3,4,Saturday,Medium Value,1892.4,220.41
CUST_VT82XX,PROD_X6Z552,TRANS_YPWA6T,15,79.2,Home,71,Asia,0.43,3971.89,2020-08-27,2023-12-08,Summer,Evening,Discount,3971.89,2020,8,27,Thursday,2023,12,8,Friday,Medium Value,1188.0,264.79
CUST_GPB261,PROD_4EACAG,TRANS_3365CB,19,109.64,Clothing,58,South America,0.61,4865.47,2022-08-13,2023-10-12,Winter,Afternoon,Discount,4865.47,2022,8,13,Saturday,2023,10,12,Thursday,Medium Value,2083.16,256.08
CUST_UHC66C,PROD_5GLIOS,TRANS_PE38B8,4,62.04,Clothing,77,South America,0.03,468.64,2020-09-15,2023-12-12,Winter,Morning,Discount,468.64,2020,9,15,Tuesday,2023,12,12,Tuesday,Low Value,248.16,117.16
CUST_0EWXBG,PROD_3JA9LP,TRANS_KGTWZO,1,68.82,Home,46,South America,0.26,8188.04,2021-06-20,2023-08-27,Fall,Evening,Discount,8188.04,2021,6,20,Sunday,2023,8,27,Sunday,Very High Value,68.82,8188.04
CUST_J07LN9,PROD_OLSMIA,TRANS_D2XZZH,3,149.84,Electronics,77,South America,0.27,653.25,2020-07-14,2023-07-31,Winter,Morning,Email Campaign,653.25,2020,7,14,Tuesday,2023,7,31,Monday,Low Value,449.52,217.75
CUST_9LSS40,PROD_AO05J7,TRANS_PO1QEX,4,196.32,Electronics,66,South America,0.85,3366.97,2022-10-23,2023-01-29,Summer,Afternoon,Loyalty Program,3366.97,2022,10,23,Sunday,2023,1,29,Sunday,Medium Value,785.28,841.74
CUST_D04EQV,PROD_ZONEPC,TRANS_ZY24BJ,5,81.38,Home,36,North America,0.74,1103.77,2020-11-27,2023-07-14,Spring,Afternoon,Loyalty Program,1103.77,2020,11,27,Friday,2023,7,14,Friday,Low Value,406.9,220.75
CUST_CSNXG7,PROD_GV2MA7,TRANS_BDZZIG,4,75.71,Sports,56,Europe,0.49,4193.49,2021-12-14,2023-06-23,Spring,Afternoon,Email Campaign,4193.49,2021,12,14,Tuesday,2023,6,23,Friday,Medium Value,302.84,1048.37
CUST_NZ7TYC,PROD_1ANPCZ,TRANS_9LARDI,1,30.22,Clothing,14,South America,0.95,9379.66,2021-08-03,2023-09-30,Winter,Evening,Email Campaign,9379.66,2021,8,3,Tuesday,2023,9,30,Saturday,Very High Value,30.22,9379.66
CUST_C3O04O,PROD_WCBMKQ,TRANS_EP83B2,5,41.29,Clothing,85,South America,0.18,7846.48,2022-08-02,2023-08-20,Fall,Evening,Loyalty Program,7846.48,2022,8,2,Tuesday,2023,8,20,Sunday,Very High Value,206.45,1569.3
CUST_EHFNDR,PROD_3QYH2Q,TRANS_DHS1RR,5,100.97,Electronics,18,Europe,0.27,8492.5,2021-07-19,2023-02-08,Fall,Evening,Loyalty Program,8492.5,2021,7,19,Monday,2023,2,8,Wednesday,Very High Value,504.85,1698.5
CUST_CLEMBO,PROD_OBOH4C,TRANS_B5U7XB,11,32.61,Home,35,North America,0.47,7255.67,2021-07-19,2023-09-24,Summer,Morning,Loyalty Program,7255.67,2021,7,19,Monday,2023,9,24,Sunday,High Value,358.71,659.61
CUST_IZOVTJ,PROD_MZME7Z,TRANS_WJKLTS,15,130.58,Home,42,North America,0.98,490.54,2021-07-01,2023-10-30,Spring,Afternoon,Discount,490.54,2021,7,1,Thursday,2023,10,30,Monday,Low Value,1958.7,32.7
CUST_BIEFKB,PROD_OJ8IG0,TRANS_FE0S4K,1,62.29,Electronics,15,North America,0.08,3923.32,2020-03-27,2023-02-11,Fall,Afternoon,Discount,3923.32,2020,3,27,Friday,2023,2,11,Saturday,Medium Value,62.29,3923.32
CUST_18LJ9Z,PROD_Z57M1M,TRANS_Z4U3YW,6,108.59,Sports,8,South America,0.28,5623.42,2022-10-30,2023-10-18,Summer,Afternoon,Discount,5623.42,2022,10,30,Sunday,2023,10,18,Wednesday,High Value,651.54,937.24
CUST_QFLRA3,PROD_5WXLS3,TRANS_OS0NQO,11,181.4,Home,87,South America,0.71,795.94,2022-06-17,2023-10-16,Summer,Morning,Email Campaign,795.94,2022,6,17,Friday,2023,10,16,Monday,Low Value,1995.4,72.36
CUST_FW9680,PROD_SAF7PU,TRANS_NQWSVH,11,179.16,Sports,68,Europe,0.21,2635.17,2022-09-22,2023-01-30,Fall,Morning,Email Campaign,2635.17,2022,9,22,Thursday,2023,1,30,Monday,Medium Value,1970.76,239.56
CUST_ERDH3N,PROD_V5Y22A,TRANS_ACW0BA,1,164.76,Home,19,Europe,0.56,2332.7,2022-10-05,2023-11-02,Fall,Morning,Email Campaign,2332.7,2022,10,5,Wednesday,2023,11,2,Thursday,Low Value,164.76,2332.7
CUST_U1309B,PROD_I2EG99,TRANS_JY04RT,10,30.51,Clothing,16,South America,0.97,2437.96,2022-04-06,2023-09-08,Winter,Afternoon,Loyalty Program,2437.96,2022,4,6,Wednesday,2023,9,8,Friday,Low Value,305.1,243.8
CUST_5DE0CA,PROD_0TAMLM,TRANS_OKLPZP,10,93.58,Clothing,44,South America,0.33,298.19,2020-03-02,2023-10-11,Winter,Evening,Email Campaign,298.19,2020,3,2,Monday,2023,10,11,Wednesday,Low Value,935.8,29.82
CUST_QLHC43,PROD_CILTVZ,TRANS_9VXO9A,2,24.07,Electronics,30,Asia,0.54,5825.32,2020-06-12,2023-07-02,Winter,Afternoon,Email Campaign,5825.32,2020,6,12,Friday,2023,7,2,Sunday,High Value,48.14,2912.66
CUST_6QZMPU,PROD_JAG1UG,TRANS_6B6BJI,1,136.62,Home,78,North America,0.04,1434.5,2022-04-10,2023-01-07,Winter,Morning,Discount,1434.5,2022,4,10,Sunday,2023,1,7,Saturday,Low Value,136.62,1434.5
CUST_YK5E2F,PROD_UK0XLI,TRANS_34253Z,3,144.43,Home,68,South America,0.44,3331.5,2022-12-05,2023-11-05,Summer,Evening,Email Campaign,3331.5,2022,12,5,Monday,2023,11,5,Sunday,Medium Value,433.29,1110.5
CUST_9B1WZ4,PROD_LKNBRO,TRANS_AKX8QB,15,59.56,Home,29,Asia,0.21,7206.05,2022-11-21,2023-09-04,Spring,Morning,Loyalty Program,7206.05,2022,11,21,Monday,2023,9,4,Monday,High Value,893.4,480.4
CUST_KBRVKR,PROD_CU5CBQ,TRANS_WLQY7R,12,52.49,Clothing,70,Europe,0.61,703.43,2022-03-29,2023-05-09,Fall,Evening,Loyalty Program,703.43,2022,3,29,Tuesday,2023,5,9,Tuesday,Low Value,629.88,58.62
CUST_TIU8QB,PROD_4FC09C,TRANS_MCLTRH,17,192.42,Electronics,10,Asia,0.05,2469.07,2020-09-01,2023-02-27,Winter,Evening,Email Campaign,2469.07,2020,9,1,Tuesday,2023,2,27,Monday,Low Value,3271.14,145.24
CUST_PB51TZ,PROD_18DOTQ,TRANS_987MON,11,44.77,Sports,45,Asia,0.9,5652.37,2020-09-01,2023-08-12,Fall,Evening,Loyalty Program,5652.37,2020,9,1,Tuesday,2023,8,12,Saturday,High Value,492.47,513.85
CUST_4OKKLF,PROD_1BECKK,TRANS_0I5Z7B,15,185.79,Home,18,Europe,0.53,723.21,2020-12-22,2023-11-25,Summer,Afternoon,Email Campaign,723.21,2020,12,22,Tuesday,2023,11,25,Saturday,Low Value,2786.85,48.21
CUST_QZXHYM,PROD_FZJZ7U,TRANS_EFUZ0U,18,22.87,Electronics,76,Asia,0.03,8463.6,2021-08-24,2023-03-27,Summer,Morning,Email Campaign,8463.6,2021,8,24,Tuesday,2023,3,27,Monday,Very High Value,411.66,470.2
CUST_ORRC8Q,PROD_AED2QI,TRANS_A8FG10,2,145.94,Electronics,88,North America,0.54,9343.7,2022-02-17,2023-03-06,Fall,Evening,Email Campaign,9343.7,2022,2,17,Thursday,2023,3,6,Monday,Very High Value,291.88,4671.85
CUST_0387QQ,PROD_O61CR5,TRANS_L0Q1W3,19,173.0,Electronics,13,North America,0.84,4296.79,2020-07-31,2023-12-22,Winter,Evening,Loyalty Program,4296.79,2020,7,31,Friday,2023,12,22,Friday,Medium Value,3287.0,226.15
CUST_M59TCB,PROD_LUWPV4,TRANS_F2K51Y,13,77.32,Sports,59,South America,0.13,3869.14,2020-06-18,2023-06-26,Spring,Afternoon,Loyalty Program,3869.14,2020,6,18,Thursday,2023,6,26,Monday,Medium Value,1005.16,297.63
CUST_11DPB6,PROD_5NIZVV,TRANS_5BL4VP,2,148.07,Sports,70,Europe,0.51,4498.04,2020-09-02,2023-07-11,Winter,Evening,Discount,4498.04,2020,9,2,Wednesday,2023,7,11,Tuesday,Medium Value,296.14,2249.02
CUST_359VK9,PROD_D76289,TRANS_3JVJWK,1,91.61,Sports,70,Asia,0.78,7373.24,2020-02-09,2023-06-17,Summer,Evening,Email Campaign,7373.24,2020,2,9,Sunday,2023,6,17,Saturday,High Value,91.61,7373.24
CUST_9CH7X6,PROD_Q4XGYW,TRANS_X4Z8B1,9,44.44,Clothing,33,Asia,0.51,3380.38,2022-09-15,2023-01-24,Fall,Evening,Email Campaign,3380.38,2022,9,15,Thursday,2023,1,24,Tuesday,Medium Value,399.96,375.6
CUST_3M3JS5,PROD_GH6AXI,TRANS_5O75IJ,18,25.61,Home,80,North America,0.35,946.49,2021-08-06,2023-11-19,Winter,Morning,Discount,946.49,2021,8,6,Friday,2023,11,19,Sunday,Low Value,460.98,52.58
CUST_LNEJGD,PROD_ELUMRN,TRANS_T4YJXI,10,92.31,Electronics,85,South America,0.4,2113.5,2020-02-03,2023-05-30,Spring,Morning,Discount,2113.5,2020,2,3,Monday,2023,5,30,Tuesday,Low Value,923.1,211.35
CUST_TORFN4,PROD_OG7SMG,TRANS_Y7ZUE4,5,187.62,Electronics,68,North America,0.21,8960.36,2020-07-06,2023-07-16,Summer,Evening,Discount,8960.36,2020,7,6,Monday,2023,7,16,Sunday,Very High Value,938.1,1792.07
CUST_U5TX8E,PROD_944K1S,TRANS_RBA7SV,13,162.19,Electronics,87,North America,0.29,8824.66,2022-11-06,2023-07-23,Spring,Afternoon,Discount,8824.66,2022,11,6,Sunday,2023,7,23,Sunday,Very High Value,2108.47,678.82
CUST_IQRR2W,PROD_FQ1N4G,TRANS_8XSJ50,12,54.51,Clothing,49,Asia,0.04,5729.85,2022-08-09,2023-10-30,Fall,Morning,Loyalty Program,5729.85,2022,8,9,Tuesday,2023,10,30,Monday,High Value,654.12,477.49
CUST_YN221K,PROD_28KPB5,TRANS_VZX4V7,10,37.63,Electronics,79,Europe,0.72,9764.76,2020-03-25,2023-10-07,Spring,Afternoon,Loyalty Program,9764.76,2020,3,25,Wednesday,2023,10,7,Saturday,Very High Value,376.3,976.48
CUST_9841NU,PROD_VUTMK5,TRANS_V9HQPD,7,46.95,Sports,12,Asia,0.35,5049.92,2022-01-27,2023-08-13,Fall,Morning,Loyalty Program,5049.92,2022,1,27,Thursday,2023,8,13,Sunday,High Value,328.65,721.42
CUST_DMMU62,PROD_S8HJ88,TRANS_W2QT40,16,143.64,Home,53,Asia,0.17,5697.64,2022-10-22,2023-09-16,Spring,Morning,Loyalty Program,5697.64,2022,10,22,Saturday,2023,9,16,Saturday,High Value,2298.24,356.1
CUST_J23IK1,PROD_OFCW2Y,TRANS_EKP66D,2,138.48,Sports,33,North America,0.26,4960.3,2022-12-04,2023-03-29,Winter,Morning,Loyalty Program,4960.3,2022,12,4,Sunday,2023,3,29,Wednesday,Medium Value,276.96,2480.15
CUST_ZATVYZ,PROD_QSM163,TRANS_6GOFNU,6,36.16,Clothing,79,Europe,0.71,8939.51,2022-01-26,2023-10-23,Summer,Morning,Discount,8939.51,2022,1,26,Wednesday,2023,10,23,Monday,Very High Value,216.96,1489.92
CUST_EM3I8P,PROD_NI8F0W,TRANS_QPB307,13,159.96,Sports,80,Europe,0.85,316.6,2021-03-30,2023-12-18,Summer,Evening,Discount,316.6,2021,3,30,Tuesday,2023,12,18,Monday,Low Value,2079.48,24.35
CUST_I7U1V2,PROD_25SHM0,TRANS_KTXBRK,12,130.76,Electronics,15,South America,0.66,6368.01,2021-03-07,2023-01-28,Spring,Afternoon,Discount,6368.01,2021,3,7,Sunday,2023,1,28,Saturday,High Value,1569.12,530.67
CUST_SR7FKC,PROD_0H8MRV,TRANS_UGULVW,1,115.43,Clothing,73,Asia,0.62,5084.25,2021-09-10,2023-01-22,Fall,Evening,Loyalty Program,5084.25,2021,9,10,Friday,2023,1,22,Sunday,High Value,115.43,5084.25
CUST_0S4NJO,PROD_36KGV9,TRANS_6JSBJ0,3,134.26,Electronics,44,Asia,0.5,2226.8,2021-03-25,2023-07-10,Spring,Morning,Discount,2226.8,2021,3,25,Thursday,2023,7,10,Monday,Low Value,402.78,742.27
CUST_KVCPJQ,PROD_YQO7B9,TRANS_UFC6OV,9,130.04,Clothing,74,South America,0.63,573.04,2021-12-31,2023-08-31,Fall,Evening,Discount,573.04,2021,12,31,Friday,2023,8,31,Thursday,Low Value,1170.36,63.67
CUST_YJ2LV7,PROD_33ET0V,TRANS_C4VUJI,17,126.89,Home,48,South America,0.21,7179.5,2021-04-21,2023-02-16,Summer,Afternoon,Loyalty Program,7179.5,2021,4,21,Wednesday,2023,2,16,Thursday,High Value,2157.13,422.32
CUST_95J2M8,PROD_SFO6U1,TRANS_2QMMEH,18,133.59,Electronics,19,North America,0.15,5792.04,2022-12-27,2023-03-09,Winter,Afternoon,Email Campaign,5792.04,2022,12,27,Tuesday,2023,3,9,Thursday,High Value,2404.62,321.78
CUST_XQQGJE,PROD_F40FM3,TRANS_MQYG7V,2,137.56,Electronics,19,Asia,0.9,2780.57,2021-11-08,2023-10-25,Fall,Afternoon,Discount,2780.57,2021,11,8,Monday,2023,10,25,Wednesday,Medium Value,275.12,1390.28
CUST_83765H,PROD_IUMGZX,TRANS_T5248W,12,197.79,Clothing,76,Asia,0.38,2171.87,2021-03-16,2023-03-14,Winter,Morning,Loyalty Program,2171.87,2021,3,16,Tuesday,2023,3,14,Tuesday,Low Value,2373.48,180.99
CUST_EO6DGB,PROD_OJVVPQ,TRANS_NZOC99,4,74.18,Clothing,24,North America,0.63,1861.76,2022-09-21,2023-07-06,Winter,Afternoon,Loyalty Program,1861.76,2022,9,21,Wednesday,2023,7,6,Thursday,Low Value,296.72,465.44
CUST_D7DIU7,PROD_TP8MBI,TRANS_Y05NDS,15,78.94,Home,83,Asia,0.84,7942.97,2020-03-14,2023-12-31,Spring,Morning,Loyalty Program,7942.97,2020,3,14,Saturday,2023,12,31,Sunday,Very High Value,1184.1,529.53
CUST_CZZRGE,PROD_680HPS,TRANS_EJ3GJB,17,183.97,Clothing,68,North America,0.7,7372.35,2020-01-30,2023-04-24,Spring,Evening,Loyalty Program,7372.35,2020,1,30,Thursday,2023,4,24,Monday,High Value,3127.49,433.67
CUST_703U8V,PROD_FN1VXK,TRANS_37TJM2,13,68.9,Home,51,South America,0.4,4946.65,2020-04-28,2023-01-06,Summer,Afternoon,Discount,4946.65,2020,4,28,Tuesday,2023,1,6,Friday,Medium Value,895.7,380.51
CUST_A0HHBB,PROD_IPC998,TRANS_WOQSD3,13,86.04,Sports,43,South America,0.16,7627.49,2020-04-27,2023-08-31,Spring,Evening,Email Campaign,7627.49,2020,4,27,Monday,2023,8,31,Thursday,Very High Value,1118.52,586.73
CUST_YIPEPJ,PROD_LYYQKM,TRANS_G9U1MD,11,44.61,Home,61,Europe,0.85,6633.98,2022-10-25,2023-04-28,Spring,Evening,Loyalty Program,6633.98,2022,10,25,Tuesday,2023,4,28,Friday,High Value,490.71,603.09
CUST_KSKMPS,PROD_NQSIIQ,TRANS_UJ6334,12,110.84,Home,88,Europe,0.89,2441.12,2022-06-26,2023-06-26,Winter,Evening,Discount,2441.12,2022,6,26,Sunday,2023,6,26,Monday,Low Value,1330.08,203.43
CUST_KKREQV,PROD_D720EC,TRANS_TF3MBI,12,49.49,Home,43,South America,0.12,6158.15,2021-04-18,2023-01-02,Fall,Morning,Loyalty Program,6158.15,2021,4,18,Sunday,2023,1,2,Monday,High Value,593.88,513.18
CUST_9UEGLZ,PROD_DCFIVM,TRANS_GQ3CEA,19,182.26,Clothing,63,South America,0.68,3101.8,2020-01-30,2023-02-16,Summer,Afternoon,Email Campaign,3101.8,2020,1,30,Thursday,2023,2,16,Thursday,Medium Value,3462.94,163.25
CUST_FZRE7V,PROD_NIZ5W4,TRANS_CPJVRB,13,59.29,Home,28,Asia,0.55,3833.5,2022-12-21,2023-02-04,Winter,Afternoon,Discount,3833.5,2022,12,21,Wednesday,2023,2,4,Saturday,Medium Value,770.77,294.88
CUST_ICZGOV,PROD_CQV01X,TRANS_QDCL2W,13,104.33,Clothing,43,North America,0.06,8040.64,2020-10-11,2023-09-13,Winter,Afternoon,Email Campaign,8040.64,2020,10,11,Sunday,2023,9,13,Wednesday,Very High Value,1356.29,618.51
CUST_SUTEKA,PROD_6UXUH0,TRANS_P0F0S6,1,133.58,Sports,10,North America,0.63,7851.21,2021-10-07,2023-01-08,Summer,Evening,Loyalty Program,7851.21,2021,10,7,Thursday,2023,1,8,Sunday,Very High Value,133.58,7851.21
CUST_4QOQW2,PROD_EIO7A6,TRANS_LN8NAB,3,89.75,Electronics,8,South America,0.6,9027.96,2022-12-08,2023-04-04,Fall,Afternoon,Email Campaign,9027.96,2022,12,8,Thursday,2023,4,4,Tuesday,Very High Value,269.25,3009.32
CUST_2LIZTU,PROD_AWRJ0K,TRANS_WM5ASC,14,33.71,Clothing,31,North America,0.56,3903.99,2021-02-09,2023-12-08,Winter,Morning,Email Campaign,3903.99,2021,2,9,Tuesday,2023,12,8,Friday,Medium Value,471.94,278.86
CUST_BSWBU2,PROD_DYFB2P,TRANS_LYPGOB,10,91.58,Sports,85,Asia,0.55,6371.75,2021-10-25,2023-05-23,Winter,Evening,Loyalty Program,6371.75,2021,10,25,Monday,2023,5,23,Tuesday,High Value,915.8,637.17
